Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
899   | Path found| 0.279     | 52        | Path found| 0.682     | 52        
900   | Path found| 0.184     | 36        | Path found| 0.841     | 36        
901   | Path found| 0.120     | 37        | Path found| 0.666     | 37        
902   | Path found| 0.208     | 46        | Path found| 0.924     | 46        
903   | Path found| 0.053     | 17        | Path found| 0.333     | 17        
904   | Path found| 0.147     | 51        | Path found| 1.514     | 51        
905   | Path found| 0.080     | 35        | Path found| 0.509     | 35        
906   | Path found| 0.126     | 48        | Path found| 1.341     | 48        
907   | Path found| 0.024     | 5         | Path found| 0.122     | 5         
908   | Path found| 0.071     | 27        | Path found| 0.510     | 27        
909   | Path found| 0.052     | 28        | Path found| 0.245     | 28        
910   | Path found| 0.214     | 54        | Path found| 1.753     | 54        
911   | Path found| 0.272     | 48        | Path found| 1.154     | 48        
912   | Path found| 0.361     | 53        | Path found| 1.449     | 53        
913   | Path found| 0.174     | 56        | Path found| 1.530     | 56        
914   | Path found| 0.179     | 44        | Path found| 1.032     | 44        
915   | Path found| 0.057     | 30        | Path found| 0.253     | 30        
916   | Path found| 0.142     | 43        | Path found| 1.180     | 43        
917   | Path found| 0.035     | 10        | Path found| 0.149     | 10        
918   | Path found| 0.215     | 39        | Path found| 0.414     | 39        
919   | Path found| 0.508     | 70        | Path found| 2.811     | 70        
920   | Path found| 0.063     | 20        | Path found| 0.346     | 20        
921   | Path found| 0.128     | 39        | Path found| 0.474     | 39        
922   | Path found| 0.239     | 52        | Path found| 1.591     | 52        
923   | Path found| 0.068     | 22        | Path found| 0.319     | 22        
924   | Path found| 0.036     | 13        | Path found| 0.144     | 13        
925   | Path found| 0.133     | 46        | Path found| 1.292     | 46        
926   | Path found| 0.204     | 38        | Path found| 0.984     | 38        
927   | Path found| 0.173     | 49        | Path found| 1.088     | 49        
928   | Path found| 0.268     | 74        | Path found| 3.177     | 74        
929   | Path found| 0.025     | 3         | Path found| 0.112     | 3         
930   | Path found| 0.116     | 30        | Path found| 0.572     | 30        
931   | Path found| 0.269     | 59        | Path found| 1.996     | 59        
932   | Path found| 0.127     | 44        | Path found| 1.121     | 44        
933   | Path found| 0.081     | 21        | Path found| 0.390     | 21        
934   | Path found| 0.135     | 32        | Path found| 0.730     | 32        
935   | Path found| 0.061     | 17        | Path found| 0.292     | 17        
936   | Path found| 0.135     | 42        | Path found| 0.798     | 42        
937   | Path found| 0.034     | 7         | Path found| 0.146     | 7         
938   | Path found| 0.045     | 15        | Path found| 0.255     | 15        
939   | Path found| 0.209     | 52        | Path found| 1.082     | 52        
940   | Path found| 0.029     | 11        | Path found| 0.132     | 11        
941   | Path found| 0.053     | 30        | Path found| 0.244     | 30        
942   | Path found| 0.045     | 13        | Path found| 0.215     | 13        
943   | Path found| 0.062     | 18        | Path found| 0.341     | 18        
944   | Path found| 0.047     | 16        | Path found| 0.290     | 16        
945   | Path found| 0.264     | 53        | Path found| 1.674     | 53        
946   | Path found| 0.074     | 29        | Path found| 0.485     | 29        
947   | Path found| 0.176     | 43        | Path found| 0.682     | 43        
948   | Path found| 0.054     | 22        | Path found| 0.242     | 22        
949   | Path found| 0.133     | 51        | Path found| 1.513     | 51        
950   | Path found| 0.090     | 42        | Path found| 0.407     | 42        
951   | Path found| 0.073     | 22        | Path found| 0.360     | 22        
952   | Path found| 0.101     | 40        | Path found| 0.607     | 40        
953   | Path found| 0.046     | 12        | Path found| 0.213     | 12        
954   | Path found| 0.323     | 60        | Path found| 2.173     | 60        
955   | Path found| 0.168     | 34        | Path found| 0.772     | 34        
956   | Path found| 0.124     | 35        | Path found| 0.795     | 35        
957   | Path found| 0.132     | 47        | Path found| 1.357     | 47        
958   | Path found| 0.034     | 10        | Path found| 0.155     | 10        
959   | Path found| 0.274     | 56        | Path found| 1.472     | 56        
960   | Path found| 0.080     | 31        | Path found| 0.328     | 31        
961   | Path found| 0.090     | 33        | Path found| 0.541     | 33        
962   | Path found| 0.133     | 42        | Path found| 0.844     | 42        
963   | Path found| 0.037     | 10        | Path found| 0.176     | 10        
964   | Path found| 0.020     | 1         | Path found| 0.099     | 1         
965   | Path found| 0.278     | 54        | Path found| 1.082     | 54        
966   | Path found| 0.295     | 60        | Path found| 2.068     | 60        
967   | Path found| 0.072     | 34        | Path found| 0.761     | 34        
968   | Path found| 0.206     | 39        | Path found| 0.492     | 39        
969   | Path found| 0.068     | 23        | Path found| 0.462     | 23        
970   | Path found| 0.056     | 19        | Path found| 0.214     | 19        
971   | Path found| 0.102     | 36        | Path found| 0.751     | 36        
972   | Path found| 0.336     | 64        | Path found| 2.244     | 64        
973   | Path found| 0.080     | 31        | Path found| 0.385     | 31        
974   | Path found| 0.060     | 20        | Path found| 0.357     | 20        
975   | Path found| 0.144     | 36        | Path found| 0.635     | 36        
976   | Path found| 0.139     | 45        | Path found| 1.258     | 45        
977   | Path found| 0.164     | 49        | Path found| 1.370     | 49        
978   | Path found| 0.062     | 18        | Path found| 0.337     | 18        
979   | Path found| 0.084     | 22        | Path found| 0.393     | 22        
980   | Path found| 0.051     | 16        | Path found| 0.225     | 16        
981   | Path found| 0.077     | 22        | Path found| 0.347     | 22        
982   | Path found| 0.519     | 80        | Path found| 3.827     | 80        
983   | Path found| 0.133     | 43        | Path found| 0.810     | 43        
984   | Path found| 0.257     | 40        | Path found| 0.464     | 40        
985   | Path found| 0.100     | 43        | Path found| 1.048     | 43        
986   | Path found| 0.445     | 64        | Path found| 2.485     | 64        
987   | Path found| 0.031     | 5         | Path found| 0.126     | 5         
988   | Path found| 0.106     | 40        | Path found| 0.389     | 40        
989   | Path found| 0.272     | 51        | Path found| 1.547     | 51        
990   | Path found| 0.144     | 40        | Path found| 0.882     | 40        
991   | Path found| 0.083     | 23        | Path found| 0.356     | 23        
992   | Path found| 0.107     | 33        | Path found| 0.766     | 33        
993   | Path found| 0.286     | 47        | Path found| 0.969     | 47        
994   | Path found| 0.055     | 24        | Path found| 0.244     | 24        
995   | Path found| 0.071     | 28        | Path found| 0.434     | 28        
996   | Path found| 0.233     | 52        | Path found| 0.823     | 52        
997   | Path found| 0.034     | 15        | Path found| 0.148     | 15        
998   | Path found| 0.196     | 36        | Path found| 0.904     | 36        
999   | Path found| 0.138     | 43        | Path found| 0.913     | 43        
1000  | Path found| 0.126     | 44        | Path found| 1.221     | 44        
---------------------------------------------------------------------------------
A* Static      | ok=1000 no_path=0    exceptions=0    avg=0.123    ms min=0.019    ms max=0.649    ms len_avg=32.408   len_min=1      len_max=81    
D* Static      | ok=1000 no_path=0    exceptions=0    avg=0.720    ms min=0.097    ms max=3.827    ms len_avg=32.408   len_min=1      len_max=81    
