Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
899   | Path found| 0.245     | 53        | Path found| 1.300     | 53        
900   | Path found| 0.204     | 50        | Path found| 1.228     | 50        
901   | Path found| 0.152     | 42        | Path found| 0.705     | 42        
902   | Path found| 0.455     | 70        | Path found| 2.861     | 70        
903   | Path found| 0.196     | 43        | Path found| 1.013     | 43        
904   | Path found| 0.128     | 36        | Path found| 0.809     | 36        
905   | Path found| 0.085     | 35        | Path found| 0.576     | 35        
906   | Path found| 0.146     | 44        | Path found| 0.502     | 44        
907   | Path found| 0.088     | 32        | Path found| 0.416     | 32        
908   | Path found| 0.257     | 57        | Path found| 1.406     | 57        
909   | Path found| 0.094     | 43        | Path found| 0.540     | 43        
910   | Path found| 0.243     | 47        | Path found| 1.075     | 47        
911   | Path found| 0.121     | 36        | Path found| 0.483     | 36        
912   | Path found| 0.113     | 34        | Path found| 0.591     | 34        
913   | Path found| 0.133     | 40        | Path found| 1.042     | 40        
914   | Path found| 0.072     | 31        | Path found| 0.218     | 31        
915   | Path found| 0.153     | 46        | Path found| 0.848     | 46        
916   | Path found| 0.076     | 44        | Path found| 0.338     | 44        
917   | Path found| 0.101     | 35        | Path found| 0.755     | 35        
918   | Path found| 0.166     | 40        | Path found| 1.024     | 40        
919   | Path found| 0.256     | 53        | Path found| 1.627     | 53        
920   | Path found| 0.123     | 45        | Path found| 1.167     | 45        
921   | Path found| 0.138     | 39        | Path found| 0.666     | 39        
922   | Path found| 0.121     | 47        | Path found| 1.142     | 47        
923   | Path found| 0.096     | 36        | Path found| 0.811     | 36        
924   | Path found| 0.226     | 46        | Path found| 1.268     | 46        
925   | Path found| 0.101     | 39        | Path found| 0.462     | 39        
926   | Path found| 0.118     | 39        | Path found| 0.917     | 39        
927   | Path found| 0.128     | 37        | Path found| 0.858     | 37        
928   | Path found| 0.116     | 32        | Path found| 0.625     | 32        
929   | Path found| 0.258     | 44        | Path found| 1.380     | 44        
930   | Path found| 0.260     | 61        | Path found| 2.256     | 61        
931   | Path found| 0.126     | 40        | Path found| 1.065     | 40        
932   | Path found| 0.278     | 44        | Path found| 1.038     | 44        
933   | Path found| 0.103     | 36        | Path found| 0.626     | 36        
934   | Path found| 0.180     | 41        | Path found| 1.149     | 41        
935   | Path found| 0.201     | 41        | Path found| 0.611     | 41        
936   | Path found| 0.193     | 45        | Path found| 1.002     | 45        
937   | Path found| 0.127     | 46        | Path found| 1.337     | 46        
938   | Path found| 0.075     | 44        | Path found| 0.332     | 44        
939   | Path found| 0.142     | 40        | Path found| 0.566     | 40        
940   | Path found| 0.242     | 63        | Path found| 2.318     | 63        
941   | Path found| 0.170     | 38        | Path found| 0.952     | 38        
942   | Path found| 0.170     | 37        | Path found| 0.986     | 37        
943   | Path found| 0.183     | 48        | Path found| 1.332     | 48        
944   | Path found| 0.151     | 43        | Path found| 1.089     | 43        
945   | Path found| 0.113     | 30        | Path found| 0.616     | 30        
946   | Path found| 0.122     | 40        | Path found| 0.938     | 40        
947   | Path found| 0.128     | 36        | Path found| 0.915     | 36        
948   | Path found| 0.058     | 30        | Path found| 0.214     | 30        
949   | Path found| 0.049     | 33        | Path found| 0.266     | 33        
950   | Path found| 0.076     | 31        | Path found| 0.339     | 31        
951   | Path found| 0.182     | 52        | Path found| 1.534     | 52        
952   | Path found| 0.230     | 53        | Path found| 1.492     | 53        
953   | Path found| 0.116     | 44        | Path found| 0.423     | 44        
954   | Path found| 0.141     | 30        | Path found| 0.482     | 30        
955   | Path found| 0.114     | 41        | Path found| 0.731     | 41        
956   | Path found| 0.203     | 55        | Path found| 1.759     | 55        
957   | Path found| 0.121     | 40        | Path found| 1.077     | 40        
958   | Path found| 0.184     | 43        | Path found| 1.186     | 43        
959   | Path found| 0.185     | 34        | Path found| 0.772     | 34        
960   | Path found| 0.068     | 30        | Path found| 0.277     | 30        
961   | Path found| 0.081     | 37        | Path found| 0.362     | 37        
962   | Path found| 0.251     | 53        | Path found| 1.568     | 53        
963   | Path found| 0.150     | 45        | Path found| 0.908     | 45        
964   | Path found| 0.217     | 45        | Path found| 0.920     | 45        
965   | Path found| 0.081     | 44        | Path found| 0.386     | 44        
966   | Path found| 0.107     | 33        | Path found| 0.546     | 33        
967   | Path found| 0.105     | 44        | Path found| 1.247     | 44        
968   | Path found| 0.343     | 55        | Path found| 1.844     | 55        
969   | Path found| 0.221     | 42        | Path found| 0.946     | 42        
970   | Path found| 0.199     | 49        | Path found| 1.150     | 49        
971   | Path found| 0.219     | 48        | Path found| 1.438     | 48        
972   | Path found| 0.172     | 42        | Path found| 0.682     | 42        
973   | Path found| 0.089     | 32        | Path found| 0.726     | 32        
974   | Path found| 0.262     | 45        | Path found| 1.393     | 45        
975   | Path found| 0.185     | 48        | Path found| 0.889     | 48        
976   | Path found| 0.099     | 37        | Path found| 0.550     | 37        
977   | Path found| 0.087     | 32        | Path found| 0.571     | 32        
978   | Path found| 0.088     | 32        | Path found| 0.718     | 32        
979   | Path found| 0.167     | 45        | Path found| 1.091     | 45        
980   | Path found| 0.142     | 45        | Path found| 0.906     | 45        
981   | Path found| 0.261     | 55        | Path found| 1.659     | 55        
982   | Path found| 0.215     | 39        | Path found| 0.475     | 39        
983   | Path found| 0.159     | 50        | Path found| 0.967     | 50        
984   | Path found| 0.092     | 31        | Path found| 0.482     | 31        
985   | Path found| 0.128     | 36        | Path found| 0.327     | 36        
986   | Path found| 0.183     | 41        | Path found| 1.048     | 41        
987   | Path found| 0.114     | 46        | Path found| 0.463     | 46        
988   | Path found| 0.199     | 38        | Path found| 0.860     | 38        
989   | Path found| 0.237     | 51        | Path found| 1.125     | 51        
990   | Path found| 0.247     | 52        | Path found| 0.887     | 52        
991   | Path found| 0.266     | 73        | Path found| 2.911     | 73        
992   | Path found| 0.131     | 37        | Path found| 0.670     | 37        
993   | Path found| 0.150     | 41        | Path found| 0.966     | 41        
994   | Path found| 0.083     | 38        | Path found| 0.452     | 38        
995   | Path found| 0.247     | 55        | Path found| 1.635     | 55        
996   | Path found| 0.131     | 34        | Path found| 0.679     | 34        
997   | Path found| 0.259     | 62        | Path found| 2.048     | 62        
998   | Path found| 0.149     | 45        | Path found| 0.797     | 45        
999   | Path found| 0.158     | 52        | Path found| 1.293     | 52        
1000  | Path found| 0.171     | 45        | Path found| 0.995     | 45        
---------------------------------------------------------------------------------
A* Static      | ok=1000 no_path=0    exceptions=0    avg=0.174    ms min=0.042    ms max=0.705    ms len_avg=43.950   len_min=30     len_max=84    
D* Static      | ok=1000 no_path=0    exceptions=0    avg=1.018    ms min=0.184    ms max=4.130    ms len_avg=43.950   len_min=30     len_max=84    
